date,station_id,users_count
2023-01-04,3457.03,11
2023-01-04,3460.01,2
2023-01-04,3492.04,3
2023-01-04,3538.09,9
2023-01-04,3555.04,10
2023-01-04,3579.04,9
2023-01-04,3588.01,6
2023-01-04,3611.02,5
2023-01-04,3628.11,22
2023-01-04,3660.07,10
2023-01-04,3665.06,14
2023-01-04,3668.04,11
2023-01-04,3696.05,11
2023-01-04,3699.07,17
2023-01-04,3704.04,30
2023-01-04,3704.08,9
2023-01-04,3722.04,32
2023-01-04,3731.11,23
2023-01-04,3736.03,3
2023-01-04,3739.06,7
2023-01-04,3762.08,18
2023-01-04,3771.06,22
2023-01-04,3803.05,18
2023-01-04,3803.09,24
2023-01-04,3811.05,7
2023-01-04,3834.10,19
2023-01-04,3847.04,9
2023-01-04,3850.03,7
2023-01-04,3862.07,9
2023-01-04,3865.05,38
2023-01-04,3874.01,11
2023-01-04,3879.04,19
2023-01-04,3882.01,3
2023-01-04,3905.15,13
2023-01-04,3914.02,17
2023-01-04,3919.07,32
2023-01-04,3922.02,3
2023-01-04,3928.08,22
2023-01-04,3931.09,7
2023-01-04,3946.07,19
2023-01-04,3952.07,5
2023-01-04,3955.05,13
2023-01-04,3960.01,12
2023-01-04,3978.13,10
2023-01-04,3984.02,3
2023-01-04,3993.03,7
2023-01-04,3996.01,15
2023-01-04,4001.09,14
2023-01-04,4010.01,44
2023-01-04,4010.13,39
2023-01-04,4010.15,13
2023-01-04,4019.06,12
2023-01-04,4028.03,14
2023-01-04,4028.04,18
2023-01-04,4033.06,10
2023-01-04,4042.08,17
2023-01-04,4051.01,27
2023-01-04,4057.04,10
2023-01-04,4060.09,12
2023-01-04,4066.15,15
2023-01-04,4074.14,7
2023-01-04,4077.04,7
2023-01-04,4077.07,6
2023-01-04,4095.03,14
2023-01-04,4098.06,12
2023-01-04,4101.17,15
2023-01-04,4107.05,12
2023-01-04,4107.13,12
2023-01-04,4110.10,10
2023-01-04,4116.08,7
2023-01-04,4119.04,11
2023-01-04,4124.04,5
2023-01-04,4125.07,65
2023-01-04,4134.06,6
2023-01-04,4140.03,5
2023-01-04,4143.03,14
2023-01-04,4151.01,17
2023-01-04,4157.10,35
2023-01-04,4166.08,15
2023-01-04,4175.14,38
2023-01-04,4175.15,20
2023-01-04,4184.07,10
2023-01-04,4193.14,16
2023-01-04,4199.12,27
2023-01-04,4199.13,18
2023-01-04,4205.06,8
2023-01-04,4208.01,14
2023-01-04,4214.03,9
2023-01-04,4217.02,44
2023-01-04,4222.02,18
2023-01-04,4225.14,39
2023-01-04,4228.02,9
2023-01-04,4231.04,11
2023-01-04,4237.01,5
2023-01-04,4243.01,12
2023-01-04,4246.02,6
2023-01-04,4249.10,17
2023-01-04,4255.05,21
2023-01-04,4258.07,14
2023-01-04,4263.12,19
2023-01-04,4266.03,29
2023-01-04,4278.03,15
2023-01-04,4281.08,35
2023-01-04,4298.05,10
2023-01-04,4307.13,17
2023-01-04,4310.06,7
2023-01-04,4319.07,7
2023-01-04,4322.06,19
2023-01-04,4336.01,17
2023-01-04,4345.11,22
2023-01-04,4348.07,18
2023-01-04,4354.05,18
2023-01-04,4354.07,18
2023-01-04,4362.04,14
2023-01-04,4368.05,29
2023-01-04,4371.01,13
2023-01-04,4377.04,19
2023-01-04,4380.08,24
2023-01-04,4386.05,22
2023-01-04,4392.04,20
2023-01-04,4395.07,100
2023-01-04,4399.03,7
2023-01-04,4404.10,8
2023-01-04,4413.08,9
2023-01-04,4419.03,21
2023-01-04,4422.04,18
2023-01-04,4422.05,10
2023-01-04,4425.02,15
2023-01-04,4428.02,13
2023-01-04,4434.06,11
2023-01-04,4437.01,14
2023-01-04,4437.09,21
2023-01-04,4441.06,11
2023-01-04,4446.01,49
2023-01-04,4446.05,26
2023-01-04,4450.06,4
2023-01-04,4452.01,27
2023-01-04,4452.03,8
2023-01-04,4455.10,38
2023-01-04,4455.11,21
2023-01-04,4461.01,23
2023-01-04,4461.04,35
2023-01-04,4470.09,58
2023-01-04,4476.03,6
2023-01-04,4479.10,35
2023-01-04,4483.10,6
2023-01-04,4488.08,24
2023-01-04,4491.09,11
2023-01-04,4494.04,9
2023-01-04,4497.09,11
2023-01-04,4510.04,9
2023-01-04,4513.06,37
2023-01-04,4513.09,6
2023-01-04,4519.02,13
2023-01-04,4519.04,5
2023-01-04,4522.07,14
2023-01-04,4526.01,10
2023-01-04,4528.01,5
2023-01-04,4531.05,21
2023-01-04,4543.07,5
2023-01-04,4546.04,23
2023-01-04,4546.05,15
2023-01-04,4550.05,2
2023-01-04,4553.04,7
2023-01-04,4556.08,27
2023-01-04,4565.07,8
2023-01-04,4582.08,4
2023-01-04,4596.05,24
2023-01-04,4596.09,19
2023-01-04,4600.09,11
2023-01-04,4605.04,55
2023-01-04,4608.01,11
2023-01-04,4611.03,25
2023-01-04,4614.04,22
2023-01-04,4617.01,16
2023-01-04,4620.02,28
2023-01-04,4623.02,3
2023-01-04,4628.05,37
2023-01-04,4628.07,11
2023-01-04,4632.10,13
2023-01-04,4634.02,4
2023-01-04,4637.06,34
2023-01-04,4640.01,8
2023-01-04,4645.04,16
2023-01-04,4645.09,20
2023-01-04,4651.02,20
2023-01-04,4654.01,10
2023-01-04,4656.03,5
2023-01-04,4659.02,8
2023-01-04,4665.02,17
2023-01-04,4677.01,18
2023-01-04,4677.06,38
2023-01-04,4680.05,5
2023-01-04,4683.02,16
2023-01-04,4689.03,6
2023-01-04,4692.01,5
2023-01-04,4695.04,5
2023-01-04,4697.01,7
2023-01-04,4700.06,9
2023-01-04,4707.03,12
2023-01-04,4707.04,8
2023-01-04,4710.06,32
2023-01-04,4713.01,1
2023-01-04,4715.01,12
2023-01-04,4718.08,8
2023-01-04,4724.03,36
2023-01-04,4729.01,10
2023-01-04,4732.04,21
2023-01-04,4732.08,22
2023-01-04,4748.07,26
2023-01-04,4751.01,7
2023-01-04,4756.04,20
2023-01-04,4759.02,15
2023-01-04,4762.04,7
2023-01-04,4762.05,17
2023-01-04,4768.02,10
2023-01-04,4781.03,9
2023-01-04,4781.05,7
2023-01-04,4784.02,11
2023-01-04,4789.03,45
2023-01-04,4792.03,9
2023-01-04,4801.04,11
2023-01-04,4812.04,22
2023-01-04,4818.03,20
2023-01-04,4821.03,20
2023-01-04,4821.06,22
2023-01-04,4821.10,14
2023-01-04,4824.03,17
2023-01-04,4829.01,20
2023-01-04,4840.06,14
2023-01-04,4847.03,31
2023-01-04,4861.05,8
2023-01-04,4864.09,11
2023-01-04,4883.03,16
2023-01-04,4889.06,17
2023-01-04,4895.03,14
2023-01-04,4895.09,44
2023-01-04,4903.08,21
2023-01-04,4903.09,8
2023-01-04,4906.07,5
2023-01-04,4927.04,4
2023-01-04,4931.05,23
2023-01-04,4936.21,31
2023-01-04,4939.07,16
2023-01-04,4947.04,12
2023-01-04,4953.04,44
2023-01-04,4954.07,5
2023-01-04,4956.02,8
2023-01-04,4962.01,23
2023-01-04,4962.02,10
2023-01-04,4962.08,19
2023-01-04,4965.01,1
2023-01-04,4968.03,20
2023-01-04,4979.07,6
2023-01-04,4987.06,15
2023-01-04,4993.02,7
2023-01-04,4993.13,6
2023-01-04,4993.15,42
2023-01-04,4996.08,12
2023-01-04,5004.02,2
2023-01-04,5010.02,8
2023-01-04,5018.06,11
2023-01-04,5021.05,8
2023-01-04,5024.10,16
2023-01-04,5027.02,7
2023-01-04,5033.01,31
2023-01-04,5036.06,17
2023-01-04,5045.05,8
2023-01-04,5051.01,8
2023-01-04,5051.02,10
2023-01-04,5059.02,9
2023-01-04,5065.04,22
2023-01-04,5065.10,14
2023-01-04,5065.12,13
2023-01-04,5065.14,16
2023-01-04,5068.02,31
2023-01-04,5073.07,6
2023-01-04,5074.08,11
2023-01-04,5082.08,12
2023-01-04,5084.03,45
2023-01-04,5093.01,11
2023-01-04,5096.12,34
2023-01-04,5099.02,10
2023-01-04,5105.01,38
2023-01-04,5106.04,5
2023-01-04,5108.01,30
2023-01-04,5114.06,45
2023-01-04,5115.05,6
2023-01-04,5117.05,24
2023-01-04,5125.03,31
2023-01-04,5125.07,17
2023-01-04,5128.04,15
2023-01-04,5137.10,44
2023-01-04,5137.11,34
2023-01-04,5137.13,12
2023-01-04,5145.02,17
2023-01-04,5146.03,6
2023-01-04,5148.03,26
2023-01-04,5156.05,15
2023-01-04,5159.04,11
2023-01-04,5159.07,23
2023-01-04,5164.05,55
2023-01-04,5167.06,10
2023-01-04,5170.01,7
2023-01-04,5175.08,48
2023-01-04,5178.06,18
2023-01-04,5181.04,16
2023-01-04,5184.08,84
2023-01-04,5187.03,32
2023-01-04,5190.07,15
2023-01-04,5190.09,40
2023-01-04,5198.04,16
2023-01-04,5204.05,28
2023-01-04,5207.01,49
2023-01-04,5210.01,8
2023-01-04,5216.04,17
2023-01-04,5216.06,89
2023-01-04,5230.02,33
2023-01-04,5235.05,48
2023-01-04,5238.05,23
2023-01-04,5247.10,16
2023-01-04,5250.05,11
2023-01-04,5259.06,22
2023-01-04,5262.09,18
2023-01-04,5267.09,23
2023-01-04,5270.05,21
2023-01-04,5270.07,50
2023-01-04,5270.08,33
2023-01-04,5270.09,24
2023-01-04,5279.03,45
2023-01-04,5288.08,24
2023-01-04,5288.09,20
2023-01-04,5288.12,41
2023-01-04,5291.05,28
2023-01-04,5294.04,71
2023-01-04,5297.02,45
2023-01-04,5300.05,33
2023-01-04,5300.06,11
2023-01-04,5303.06,82
2023-01-04,5303.08,76
2023-01-04,5308.04,64
2023-01-04,5323.06,16
2023-01-04,5326.06,21
2023-01-04,5335.03,12
2023-01-04,5335.07,43
2023-01-04,5342.10,61
2023-01-04,5343.11,42
2023-01-04,5348.02,42
2023-01-04,5351.03,45
2023-01-04,5351.07,22
2023-01-04,5354.01,5
2023-01-04,5359.10,47
2023-01-04,5359.11,32
2023-01-04,5359.13,15
2023-01-04,5362.08,4
2023-01-04,5365.02,19
2023-01-04,5368.03,12
2023-01-04,5374.01,63
2023-01-04,5379.09,27
2023-01-04,5379.10,59
2023-01-04,5382.06,57
2023-01-04,5382.07,53
2023-01-04,5391.06,25
2023-01-04,5400.05,12
2023-01-04,5403.04,9
2023-01-04,5403.05,9
2023-01-04,5406.02,53
2023-01-04,5406.04,14
2023-01-04,5411.07,23
2023-01-04,5411.08,44
2023-01-04,5414.06,62
2023-01-04,5414.07,18
2023-01-04,5422.04,33
2023-01-04,5430.08,16
2023-01-04,5430.10,26
2023-01-04,5433.03,13
2023-01-04,5436.09,32
2023-01-04,5442.05,21
2023-01-04,5442.09,2
2023-01-04,5445.02,41
2023-01-04,5445.07,46
2023-01-04,5450.04,16
2023-01-04,5453.05,39
2023-01-04,5453.06,24
2023-01-04,5470.02,16
2023-01-04,5470.10,80
2023-01-04,5470.12,69
2023-01-04,5473.03,11
2023-01-04,5476.03,54
2023-01-04,5481.04,9
2023-01-04,5484.09,58
2023-01-04,5489.03,33
2023-01-04,5492.05,82
2023-01-04,5500.02,35
2023-01-04,5500.07,20
2023-01-04,5503.01,10
2023-01-04,5506.10,26
2023-01-04,5506.14,32
2023-01-04,5509.02,34
2023-01-04,5515.02,55
2023-01-04,5515.08,23
2023-01-04,5523.02,35
2023-01-04,5532.01,18
2023-01-04,5539.06,10
2023-01-04,5542.04,27
2023-01-04,5545.01,46
2023-01-04,5545.04,33
2023-01-04,5550.05,33
2023-01-04,5550.09,12
2023-01-04,5553.03,33
2023-01-04,5553.10,53
2023-01-04,5561.04,52
2023-01-04,5569.06,23
2023-01-04,5569.07,16
2023-01-04,5575.08,10
2023-01-04,5575.13,19
2023-01-04,5578.02,24
2023-01-04,5581.01,21
2023-01-04,5584.04,32
2023-01-04,5584.05,29
2023-01-04,5593.01,75
2023-01-04,5593.04,63
2023-01-04,5602.06,27
2023-01-04,5610.09,39
2023-01-04,5613.04,13
2023-01-04,5616.01,27
2023-01-04,5616.08,20
2023-01-04,5623.03,22
2023-01-04,5626.06,27
2023-01-04,5626.07,80
2023-01-04,5626.13,47
2023-01-04,5626.15,44
2023-01-04,5633.04,9
2023-01-04,5636.13,45
2023-01-04,5644.05,23
2023-01-04,5653.12,45
2023-01-04,5659.05,53
2023-01-04,5659.11,24
2023-01-04,5666.04,18
2023-01-04,5669.10,40
2023-01-04,5669.12,57
2023-01-04,5679.05,37
2023-01-04,5679.08,49
2023-01-04,5687.04,64
2023-01-04,5687.11,35
2023-01-04,5703.13,23
2023-01-04,5709.03,14
2023-01-04,5712.03,54
2023-01-04,5721.01,30
2023-01-04,5721.07,50
2023-01-04,5721.14,40
2023-01-04,5736.09,59
2023-01-04,5743.02,11
2023-01-04,5746.02,52
2023-01-04,5746.14,60
2023-01-04,5752.07,28
2023-01-04,5755.01,39
2023-01-04,5755.14,27
2023-01-04,5772.05,21
2023-01-04,5779.08,69
2023-01-04,5779.09,47
2023-01-04,5779.10,57
2023-01-04,5779.11,115
2023-01-04,5785.05,19
2023-01-04,5788.12,31
2023-01-04,5788.13,57
2023-01-04,5788.15,56
2023-01-04,5788.16,20
2023-01-04,5794.05,16
2023-01-04,5797.01,29
2023-01-04,5805.05,39
2023-01-04,5805.07,30
2023-01-04,5820.08,52
2023-01-04,5826.02,17
2023-01-04,5838.09,37
2023-01-04,5847.01,74
2023-01-04,5847.06,13
2023-01-04,5847.08,40
2023-01-04,5854.09,60
2023-01-04,5863.07,64
2023-01-04,5869.04,25
2023-01-04,5872.10,69
2023-01-04,5880.02,58
2023-01-04,5886.13,35
2023-01-04,5896.01,34
2023-01-04,5905.14,88
2023-01-04,5914.03,43
2023-01-04,5922.04,17
2023-01-04,5922.07,51
2023-01-04,5922.08,16
2023-01-04,5929.01,77
2023-01-04,5938.01,24
2023-01-04,5938.11,53
2023-01-04,5944.01,38
2023-01-04,5947.04,47
2023-01-04,5955.12,45
2023-01-04,5964.01,23
2023-01-04,5971.08,49
2023-01-04,5971.09,32
2023-01-04,5977.01,20
2023-01-04,5983.04,7
2023-01-04,5989.02,74
2023-01-04,5997.10,63
2023-01-04,6004.06,50
2023-01-04,6004.07,57
2023-01-04,6013.12,37
2023-01-04,6016.06,1
2023-01-04,6022.04,80
2023-01-04,6025.08,8
2023-01-04,6030.04,82
2023-01-04,6030.06,53
2023-01-04,6039.06,62
2023-01-04,6046.02,48
2023-01-04,6055.08,53
2023-01-04,6058.08,11
2023-01-04,6064.08,63
2023-01-04,6072.06,67
2023-01-04,6072.11,56
2023-01-04,6072.14,31
2023-01-04,6079.03,46
2023-01-04,6089.07,58
2023-01-04,6089.08,21
2023-01-04,6089.11,43
2023-01-04,6098.10,59
2023-01-04,6098.12,68
2023-01-04,6101.11,3
2023-01-04,6107.08,26
2023-01-04,6115.06,28
2023-01-04,6115.09,23
2023-01-04,6122.09,88
2023-01-04,6131.12,77
2023-01-04,6131.13,54
2023-01-04,6140.05,85
2023-01-04,6148.02,57
2023-01-04,6157.04,55
2023-01-04,6164.09,35
2023-01-04,6170.02,44
2023-01-04,6173.08,138
2023-01-04,6176.11,16
2023-01-04,6179.07,15
2023-01-04,6190.03,9
2023-01-04,6190.08,49
2023-01-04,6197.02,35
2023-01-04,6197.08,114
2023-01-04,6203.02,12
2023-01-04,6206.08,66
2023-01-04,6209.05,2
2023-01-04,6209.08,6
2023-01-04,6212.08,8
2023-01-04,6215.04,67
2023-01-04,6224.03,52
2023-01-04,6224.05,40
2023-01-04,6224.06,30
2023-01-04,6230.04,39
2023-01-04,6233.05,74
2023-01-04,6239.08,42
2023-01-04,6247.06,101
2023-01-04,6248.06,72
2023-01-04,6251.06,5
2023-01-04,6257.03,46
2023-01-04,6266.06,114
2023-01-04,6280.12,55
2023-01-04,6286.02,17
2023-01-04,6289.06,9
2023-01-04,6297.02,54
2023-01-04,6297.07,48
2023-01-04,6303.01,36
2023-01-04,6306.01,50
2023-01-04,6306.06,97
2023-01-04,6307.07,4
2023-01-04,6310.06,10
2023-01-04,6313.10,24
2023-01-04,6319.01,10
2023-01-04,6319.07,26
2023-01-04,6322.01,44
2023-01-04,6331.01,112
2023-01-04,6345.08,83
2023-01-04,6352.01,22
2023-01-04,6364.07,69
2023-01-04,6364.10,88
2023-01-04,6373.07,70
2023-01-04,6379.03,27
2023-01-04,6382.05,35
2023-01-04,6389.09,32
2023-01-04,6398.06,37
2023-01-04,6398.08,18
2023-01-04,6416.06,51
2023-01-04,6422.08,15
2023-01-04,6422.09,16
2023-01-04,6425.04,70
2023-01-04,6429.01,30
2023-01-04,6432.10,59
2023-01-04,6432.11,106
2023-01-04,6441.01,30
2023-01-04,6441.02,24
2023-01-04,6441.06,41
2023-01-04,6450.05,89
2023-01-04,6450.12,116
2023-01-04,6459.04,40
2023-01-04,6462.05,7
2023-01-04,6462.19,11
2023-01-04,6464.08,15
2023-01-04,6464.09,105
2023-01-04,6471.02,17
2023-01-04,6474.02,41
2023-01-04,6474.11,27
2023-01-04,6483.06,28
2023-01-04,6492.04,72
2023-01-04,6498.09,22
2023-01-04,6498.10,56
2023-01-04,6505.09,11
2023-01-04,6517.08,75
2023-01-04,6526.01,11
2023-01-04,6526.05,86
2023-01-04,6532.06,31
2023-01-04,6538.11,5
2023-01-04,6541.03,34
2023-01-04,6563.12,5
2023-01-04,6569.07,32
2023-01-04,6569.09,64
2023-01-04,6572.08,19
2023-01-04,6575.03,29
2023-01-04,6581.14,2
2023-01-04,6584.12,59
2023-01-04,6593.15,62
2023-01-04,6599.01,13
2023-01-04,6602.05,58
2023-01-04,6605.08,10
2023-01-04,6608.09,18
2023-01-04,6611.02,55
2023-01-04,6614.01,7
2023-01-04,6617.02,42
2023-01-04,6617.09,54
2023-01-04,6626.01,42
2023-01-04,6626.11,27
2023-01-04,6629.06,10
2023-01-04,6638.01,17
2023-01-04,6644.07,20
2023-01-04,6650.07,81
2023-01-04,6654.05,3
2023-01-04,6659.01,50
2023-01-04,6659.03,31
2023-01-04,6659.09,38
2023-01-04,6659.10,25
2023-01-04,6664.05,7
2023-01-04,6670.03,3
2023-01-04,6676.02,53
2023-01-04,6682.03,19
2023-01-04,6682.08,14
2023-01-04,6688.01,5
2023-01-04,6700.14,49
2023-01-04,6711.13,31
2023-01-04,6717.06,45
2023-01-04,6720.07,6
2023-01-04,6723.10,34
2023-01-04,6726.01,72
2023-01-04,6732.01,24
2023-01-04,6747.06,26
2023-01-04,6750.16,4
2023-01-04,6753.08,52
2023-01-04,6756.01,39
2023-01-04,6756.05,39
2023-01-04,6759.15,18
2023-01-04,6762.04,60
2023-01-04,6765.01,83
2023-01-04,6779.04,62
2023-01-04,6779.05,77
2023-01-04,6786.02,33
2023-01-04,6789.04,16
2023-01-04,6795.01,40
2023-01-04,6798.01,7
2023-01-04,6801.01,44
2023-01-04,6806.06,5
2023-01-04,6809.07,47
2023-01-04,6812.06,20
2023-01-04,6814.01,13
2023-01-04,6816.07,68
2023-01-04,6819.15,14
2023-01-04,6822.09,116
2023-01-04,6827.11,20
2023-01-04,6830.02,32
2023-01-04,6839.04,43
2023-01-04,6839.10,161
2023-01-04,6847.02,49
2023-01-04,6850.01,17
2023-01-04,6854.05,56
2023-01-04,6860.12,28
2023-01-04,6865.03,16
2023-01-04,6873.01,13
2023-01-04,6876.04,48
2023-01-04,6884.03,40
2023-01-04,6887.03,7
2023-01-04,6889.12,72
2023-01-04,6890.01,41
2023-01-04,6890.06,50
2023-01-04,6893.10,20
2023-01-04,6896.16,25
2023-01-04,6901.01,6
2023-01-04,6904.06,9
2023-01-04,6912.01,81
2023-01-04,6915.02,11
2023-01-04,6920.03,45
2023-01-04,6923.20,27
2023-01-04,6925.09,51
2023-01-04,6926.01,12
2023-01-04,6932.14,24
2023-01-04,6932.15,5
2023-01-04,6943.07,16
2023-01-04,6948.10,73
2023-01-04,6953.08,27
2023-01-04,6955.01,34
2023-01-04,6955.05,46
2023-01-04,6958.06,24
2023-01-04,6960.10,20
2023-01-04,6969.08,9
2023-01-04,6989.07,15
2023-01-04,6991.12,16
2023-01-04,6996.01,15
2023-01-04,6998.08,29
2023-01-04,7009.02,4
2023-01-04,7014.12,60
2023-01-04,7018.01,3
2023-01-04,7020.09,61
2023-01-04,7023.04,62
2023-01-04,7026.08,20
2023-01-04,7028.04,30
2023-01-04,7032.06,9
2023-01-04,7034.09,5
2023-01-04,7039.03,9
2023-01-04,7049.04,19
2023-01-04,7052.01,45
2023-01-04,7057.07,14
2023-01-04,7059.01,48
2023-01-04,7059.08,76
2023-01-04,7062.07,13
2023-01-04,7068.07,3
2023-01-04,7074.01,2
2023-01-04,7079.06,64
2023-01-04,7084.12,19
2023-01-04,7092.06,41
2023-01-04,7098.05,5
2023-01-04,7100.07,52
2023-01-04,7111.10,8
2023-01-04,7113.05,16
2023-01-04,7113.08,16
2023-01-04,7116.04,48
2023-01-04,7121.02,13
2023-01-04,7126.01,8
2023-01-04,7141.07,49
2023-01-04,7144.01,13
2023-01-04,7144.02,28
2023-01-04,7149.05,22
2023-01-04,7152.10,7
2023-01-04,7154.07,15
2023-01-04,7159.08,17
2023-01-04,7161.08,85
2023-01-04,7175.05,44
2023-01-04,7178.02,7
2023-01-04,7180.02,41
2023-01-04,7183.03,53
2023-01-04,7186.15,5
2023-01-04,7188.10,9
2023-01-04,7188.13,17
2023-01-04,7204.08,19
2023-01-04,7207.08,50
2023-01-04,7210.07,4
2023-01-04,7212.05,98
2023-01-04,7230.10,15
2023-01-04,7235.13,22
2023-01-04,7243.04,18
2023-01-04,7253.04,33
2023-01-04,7260.09,51
2023-01-04,7265.10,27
2023-01-04,7281.09,35
2023-01-04,7284.01,12
2023-01-04,7286.01,27
2023-01-04,7286.02,12
2023-01-04,7286.05,24
2023-01-04,7288.04,28
2023-01-04,7291.06,16
2023-01-04,7293.10,25
2023-01-04,7304.08,32
2023-01-04,7311.02,46
2023-01-04,7314.03,3
2023-01-04,7327.01,18
2023-01-04,7338.02,36
2023-01-04,7340.06,24
2023-01-04,7340.07,24
2023-01-04,7344.05,52
2023-01-04,7354.01,47
2023-01-04,7365.08,16
2023-01-04,7365.13,17
2023-01-04,7372.10,53
2023-01-04,7382.04,65
2023-01-04,7386.10,18
2023-01-04,7388.10,49
2023-01-04,7393.09,43
2023-01-04,7407.13,16
2023-01-04,7409.08,13
2023-01-04,7414.17,20
2023-01-04,7432.04,31
2023-01-04,7432.09,34
2023-01-04,7436.11,19
2023-01-04,7443.01,31
2023-01-04,7443.17,13
2023-01-04,7450.05,24
2023-01-04,7453.01,37
2023-01-04,7458.03,58
2023-01-04,7463.09,13
2023-01-04,7482.15,22
2023-01-04,7484.05,19
2023-01-04,7488.24,5
2023-01-04,7502.01,22
2023-01-04,7504.18,25
2023-01-04,7511.19,51
2023-01-04,7520.07,41
2023-01-04,7522.02,12
2023-01-04,7524.09,18
2023-01-04,7524.16,14
2023-01-04,7528.31,22
2023-01-04,7538.14,14
2023-01-04,7538.18,39
2023-01-04,7541.01,26
2023-01-04,7543.15,20
2023-01-04,7563.06,23
2023-01-04,7577.27,29
2023-01-04,7579.01,10
2023-01-04,7580.01,42
2023-01-04,7587.16,22
2023-01-04,7595.17,10
2023-01-04,7596.10,21
2023-01-04,7599.02,7
2023-01-04,7599.09,9
2023-01-04,7602.05,21
2023-01-04,7606.01,23
2023-01-04,7610.13,21
2023-01-04,7617.07,49
2023-01-04,7619.05,18
2023-01-04,7622.12,15
2023-01-04,7623.13,21
2023-01-04,7627.10,9
2023-01-04,7631.23,35
2023-01-04,7634.01,37
2023-01-04,7636.05,10
2023-01-04,7640.04,13
2023-01-04,7643.18,15
2023-01-04,7646.04,14
2023-01-04,7648.16,11
2023-01-04,7650.05,14
2023-01-04,7652.04,14
2023-01-04,7655.22,24
2023-01-04,7658.13,12
2023-01-04,7667.04,7
2023-01-04,7669.10,6
2023-01-04,7670.09,15
2023-01-04,7680.03,19
2023-01-04,7682.01,27
2023-01-04,7685.14,29
2023-01-04,7688.12,23
2023-01-04,7701.21,4
2023-01-04,7704.04,32
2023-01-04,7712.04,8
2023-01-04,7712.06,6
2023-01-04,7713.01,15
2023-01-04,7713.11,16
2023-01-04,7720.03,26
2023-01-04,7723.01,35
2023-01-04,7726.02,17
2023-01-04,7727.07,12
2023-01-04,7735.23,10
2023-01-04,7738.04,18
2023-01-04,7741.01,10
2023-01-04,7744.06,6
2023-01-04,7745.07,9
2023-01-04,7748.02,14
2023-01-04,7753.13,2
2023-01-04,7756.10,19
2023-01-04,7769.06,6
2023-01-04,7788.13,9
2023-01-04,7790.04,12
2023-01-04,7800.03,14
2023-01-04,7812.01,6
2023-01-04,7814.01,16
2023-01-04,7816.14,4
2023-01-04,7818.17,8
2023-01-04,7823.03,22
2023-01-04,7837.30,11
2023-01-04,7845.06,8
2023-01-04,7851.04,8
2023-01-04,7855.03,11
2023-01-04,7863.03,2
2023-01-04,7872.03,7
2023-01-04,7876.07,3
2023-01-04,7886.02,9
2023-01-04,7893.05,11
2023-01-04,7903.02,7
2023-01-04,7915.11,10
2023-01-04,7925.04,7
2023-01-04,7935.07,6
2023-01-04,7942.07,7
2023-01-04,7954.12,5
2023-01-04,7967.04,7
2023-01-04,7979.17,8
2023-01-04,7991.01,5
2023-01-04,7992.04,6
2023-01-04,7997.08,8
2023-01-04,8009.05,17
2023-01-04,8013.07,8
2023-01-04,8021.11,17
2023-01-04,8029.28,5
2023-01-04,8036.05,7
2023-01-04,8041.07,7
2023-01-04,8048.04,7
2023-01-04,8072.06,6
2023-01-04,8085.05,5
2023-01-04,8092.06,9
2023-01-04,8103.05,13
2023-01-04,8107.10,3
2023-01-04,8126.07,2
2023-01-04,8133.08,9
2023-01-04,8157.06,7
2023-01-04,8163.05,10
2023-01-04,8171.06,6
2023-01-04,8194.06,10
2023-01-04,8194.07,3
2023-01-04,8196.02,4
2023-01-04,8226.06,19
2023-01-04,8226.07,7
2023-01-04,8336.02,11
2023-01-04,8511.08,4
2023-01-04,8582.09,20
2023-01-05,2932.03,7
2023-01-05,2951.05,11
2023-01-05,3117.05,8
2023-01-05,3125.09,8
2023-01-05,3166.03,2
2023-01-05,3169.07,3
2023-01-05,3192.05,15
2023-01-05,3211.06,6
2023-01-05,3230.01,7
2023-01-05,3233.06,5
2023-01-05,3275.03,5
2023-01-05,3280.04,8
2023-01-05,3303.01,7
2023-01-05,3306.03,7
2023-01-05,3344.02,48
2023-01-05,3376.02,45
2023-01-05,3385.06,18
2023-01-05,3420.01,13
2023-01-05,3457.03,11
2023-01-05,3498.09,13
2023-01-05,3507.04,7
2023-01-05,3515.01,8
2023-01-05,3538.09,9
2023-01-05,3547.04,3
2023-01-05,3555.04,13
2023-01-05,3564.04,9
2023-01-05,3579.04,29
2023-01-05,3588.01,6
2023-01-05,3611.02,6
2023-01-05,3620.02,6
2023-01-05,3628.11,23
2023-01-05,3660.07,9
2023-01-05,3665.06,16
2023-01-05,3668.04,11
2023-01-05,3696.05,34
2023-01-05,3699.07,19
2023-01-05,3704.04,36
2023-01-05,3704.08,11
2023-01-05,3722.04,18
2023-01-05,3731.11,28
2023-01-05,3736.03,3
2023-01-05,3739.06,6
2023-01-05,3762.08,31
2023-01-05,3771.06,22
2023-01-05,3776.05,5
2023-01-05,3803.05,15
2023-01-05,3803.09,49
2023-01-05,3811.05,13
2023-01-05,3834.1,50
2023-01-05,3842.08,19
2023-01-05,3850.03,1
2023-01-05,3862.07,5
2023-01-05,3865.05,23
2023-01-05,3874.01,11
2023-01-05,3879.04,18
2023-01-05,3882.01,13
2023-01-05,3887.03,14
2023-01-05,3902.06,18
2023-01-05,3905.15,51
2023-01-05,3914.02,28
2023-01-05,3919.07,50
2023-01-05,3922.02,18
2023-01-05,3928.08,25
2023-01-05,3940.04,8
2023-01-05,3946.07,13
2023-01-05,3952.07,16
2023-01-05,3955.05,46
2023-01-05,3960.01,20
